time_ns,transaction,phase,location,vc,detail
247030.5,nir_isp:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
247033.0,nir_isp:iommu_write,RESP_ROUTER,tile7->tile8,1,plane=0; flits=1
247037.0,nir_isp:iommu_write,RESP_ROUTER,tile8->tile9,1,plane=0; flits=1
247041.0,nir_isp:iommu_write,RESP_ROUTER,tile9->tile10,1,plane=0; flits=1
247045.0,nir_isp:iommu_write,RESP_ROUTER,tile10->tile16,2,plane=0; flits=1
247049.0,nir_isp:iommu_write,RESP_ROUTER,tile16->tile22,2,plane=0; flits=1
247053.0,nir_isp:iommu_write,RESP_ROUTER,tile22->tile28,3,plane=0; flits=1
247057.0,nir_isp:iommu_write,RESP_ROUTER,tile28->tile34,3,plane=0; flits=1
247058.5,nir_isp:dma_write,BEGIN_REQ,tile34,,DMA_WRITE
247058.5,nir_isp:iommu_write,END_RESP,tile34,,IOMMU_TRANSLATE
247061.0,nir_isp:dma_write,REQ_ROUTER,tile34->tile28,1,plane=0; flits=19200
266863.0,nir_isp:dma_write,REQ_ROUTER,tile28->tile22,1,plane=0; flits=19200
286663.0,nir_isp:dma_write,END_REQ,tile22,,DMA_WRITE
291466.0,nir_isp:dma_write,BEGIN_RESP,tile22,,DMA_WRITE
291467.0,nir_isp:dma_write,RESP_ROUTER,tile22->tile28,0,plane=1; flits=1
291471.0,nir_isp:dma_write,RESP_ROUTER,tile28->tile34,0,plane=1; flits=1
291472.5,nir_isp:dma_write,END_RESP,tile34,,DMA_WRITE
291472.5,nir_isp:irq_raise,BEGIN_REQ,tile34,,IRQ_RAISE
291475.0,nir_isp:irq_raise,REQ_ROUTER,tile34->tile33,3,plane=0; flits=1
291479.0,nir_isp:irq_raise,REQ_ROUTER,tile33->tile32,3,plane=0; flits=1
291483.0,nir_isp:irq_raise,REQ_ROUTER,tile32->tile31,3,plane=0; flits=1
291487.0,nir_isp:irq_raise,REQ_ROUTER,tile31->tile30,1,plane=0; flits=1
291491.0,nir_isp:irq_raise,REQ_ROUTER,tile30->tile24,1,plane=0; flits=1
291495.0,nir_isp:irq_raise,REQ_ROUTER,tile24->tile18,1,plane=0; flits=1
291499.0,nir_isp:irq_raise,REQ_ROUTER,tile18->tile12,1,plane=0; flits=1
291503.0,nir_isp:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=0; flits=1
291507.0,nir_isp:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=0; flits=1
291508.5,nir_isp:irq_raise,END_REQ,tile0,,IRQ_RAISE
291512.5,nir_isp:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
291515.0,nir_isp:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=0; flits=1
291519.0,nir_isp:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=0; flits=1
291523.0,nir_isp:irq_raise,RESP_ROUTER,tile2->tile3,1,plane=0; flits=1
291527.0,nir_isp:irq_raise,RESP_ROUTER,tile3->tile4,1,plane=0; flits=1
291531.0,nir_isp:irq_raise,RESP_ROUTER,tile4->tile10,1,plane=0; flits=1
291535.0,nir_isp:irq_raise,RESP_ROUTER,tile10->tile16,3,plane=0; flits=1
291539.0,nir_isp:irq_raise,RESP_ROUTER,tile16->tile22,3,plane=0; flits=1
291543.0,nir_isp:irq_raise,RESP_ROUTER,tile22->tile28,1,plane=1; flits=1
291547.0,nir_isp:irq_raise,RESP_ROUTER,tile28->tile34,1,plane=1; flits=1
291548.5,nir_isp:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
291548.5,nir_isp:irq_raise,END_RESP,tile34,,IRQ_RAISE
291551.0,nir_isp:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
291551.0,nir_isp:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
291551.0,nir_isp:irq_deliver,REQ_LOCAL,tile0,,16 B
291553.0,face_detect:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
291553.0,hand_tracking:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
291553.0,nir_isp:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
291553.0,nir_isp:irq_deliver,RESP_LOCAL,tile0,,16 B
291555.0,face_detect:mmio,REQ_ROUTER,tile0->tile6,0,plane=0; flits=1
291555.0,hand_tracking:mmio,REQ_ROUTER,tile0->tile6,2,plane=0; flits=1
291559.0,face_detect:mmio,REQ_ROUTER,tile6->tile12,0,plane=0; flits=1
291559.0,hand_tracking:mmio,REQ_ROUTER,tile6->tile12,0,plane=1; flits=1
291560.5,hand_tracking:mmio,END_REQ,tile12,,MMIO_PROGRAM
291563.0,face_detect:mmio,REQ_ROUTER,tile12->tile18,0,plane=0; flits=1
291564.5,hand_tracking:mmio,BEGIN_RESP,tile12,,MMIO_PROGRAM
291567.0,face_detect:mmio,REQ_ROUTER,tile18->tile24,0,plane=0; flits=1
291567.0,hand_tracking:mmio,RESP_ROUTER,tile12->tile6,0,plane=2; flits=1
291568.5,face_detect:mmio,END_REQ,tile24,,MMIO_PROGRAM
291571.0,hand_tracking:mmio,RESP_ROUTER,tile6->tile0,0,plane=2; flits=1
291572.5,face_detect:mmio,BEGIN_RESP,tile24,,MMIO_PROGRAM
291572.5,hand_tracking:iommu_read,BEGIN_REQ,tile12,,IOMMU_TRANSLATE
291572.5,hand_tracking:mmio,END_RESP,tile0,,MMIO_PROGRAM
291575.0,face_detect:mmio,RESP_ROUTER,tile24->tile18,2,plane=0; flits=1
291575.0,hand_tracking:iommu_read,REQ_ROUTER,tile12->tile13,0,plane=0; flits=2
291579.0,face_detect:mmio,RESP_ROUTER,tile18->tile12,2,plane=0; flits=1
291579.0,hand_tracking:iommu_read,REQ_ROUTER,tile13->tile7,0,plane=3; flits=2
291581.5,hand_tracking:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
291583.0,face_detect:mmio,RESP_ROUTER,tile12->tile6,2,plane=0; flits=1
291587.0,face_detect:mmio,RESP_ROUTER,tile6->tile0,2,plane=0; flits=1
291588.5,face_detect:iommu_read,BEGIN_REQ,tile24,,IOMMU_TRANSLATE
291588.5,face_detect:mmio,END_RESP,tile0,,MMIO_PROGRAM
291591.0,face_detect:iommu_read,REQ_ROUTER,tile24->tile25,0,plane=0; flits=2
291595.0,face_detect:iommu_read,REQ_ROUTER,tile25->tile19,2,plane=0; flits=2
291599.0,face_detect:iommu_read,REQ_ROUTER,tile19->tile13,2,plane=0; flits=2
291603.0,face_detect:iommu_read,REQ_ROUTER,tile13->tile7,2,plane=0; flits=2
291605.5,face_detect:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
291614.5,face_detect:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
291617.0,face_detect:iommu_read,RESP_ROUTER,tile7->tile6,0,plane=0; flits=1
291621.0,face_detect:iommu_read,RESP_ROUTER,tile6->tile12,1,plane=0; flits=1
291625.0,face_detect:iommu_read,RESP_ROUTER,tile12->tile18,1,plane=0; flits=1
291629.0,face_detect:iommu_read,RESP_ROUTER,tile18->tile24,1,plane=0; flits=1
291630.5,face_detect:dma_read,BEGIN_REQ,tile24,,DMA_READ
291630.5,face_detect:iommu_read,END_RESP,tile24,,IOMMU_TRANSLATE
291633.0,face_detect:dma_read,REQ_ROUTER,tile24->tile25,1,plane=0; flits=2
291637.0,face_detect:dma_read,REQ_ROUTER,tile25->tile26,0,plane=0; flits=2
291641.0,face_detect:dma_read,REQ_ROUTER,tile26->tile27,0,plane=0; flits=2
291645.0,face_detect:dma_read,REQ_ROUTER,tile27->tile28,0,plane=0; flits=2
291649.0,face_detect:dma_read,REQ_ROUTER,tile28->tile22,2,plane=0; flits=2
291651.5,face_detect:dma_read,END_REQ,tile22,,DMA_READ
296454.5,face_detect:dma_read,BEGIN_RESP,tile22,,DMA_READ
296457.0,face_detect:dma_read,RESP_ROUTER,tile22->tile21,0,plane=0; flits=19200
316259.0,face_detect:dma_read,RESP_ROUTER,tile21->tile20,0,plane=0; flits=19200
336061.0,face_detect:dma_read,RESP_ROUTER,tile20->tile19,0,plane=0; flits=19200
355863.0,face_detect:dma_read,RESP_ROUTER,tile19->tile18,0,plane=0; flits=19200
375665.0,face_detect:dma_read,RESP_ROUTER,tile18->tile24,2,plane=0; flits=19200
395465.0,face_detect:dma_read,END_RESP,tile24,,DMA_READ
622737.7272727273,face_detect:iommu_write,BEGIN_REQ,tile24,,IOMMU_TRANSLATE
622739.0,face_detect:iommu_write,REQ_ROUTER,tile24->tile25,2,plane=0; flits=2
622743.0,face_detect:iommu_write,REQ_ROUTER,tile25->tile19,3,plane=0; flits=2
622747.0,face_detect:iommu_write,REQ_ROUTER,tile19->tile13,3,plane=0; flits=2
622751.0,face_detect:iommu_write,REQ_ROUTER,tile13->tile7,3,plane=0; flits=2
622753.5,face_detect:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
622762.5,face_detect:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
622765.0,face_detect:iommu_write,RESP_ROUTER,tile7->tile6,1,plane=0; flits=1
622769.0,face_detect:iommu_write,RESP_ROUTER,tile6->tile12,2,plane=0; flits=1
622773.0,face_detect:iommu_write,RESP_ROUTER,tile12->tile18,2,plane=0; flits=1
622777.0,face_detect:iommu_write,RESP_ROUTER,tile18->tile24,3,plane=0; flits=1
622778.5,face_detect:dma_write,BEGIN_REQ,tile24,,DMA_WRITE
622778.5,face_detect:iommu_write,END_RESP,tile24,,IOMMU_TRANSLATE
622781.0,face_detect:dma_write,REQ_ROUTER,tile24->tile25,3,plane=0; flits=2048
624895.0,face_detect:dma_write,REQ_ROUTER,tile25->tile26,1,plane=0; flits=2048
627009.0,face_detect:dma_write,REQ_ROUTER,tile26->tile27,1,plane=0; flits=2048
629123.0,face_detect:dma_write,REQ_ROUTER,tile27->tile28,1,plane=0; flits=2048
631237.0,face_detect:dma_write,REQ_ROUTER,tile28->tile22,3,plane=0; flits=2048
633349.0,face_detect:dma_write,END_REQ,tile22,,DMA_WRITE
633864.0,face_detect:dma_write,BEGIN_RESP,tile22,,DMA_WRITE
633865.0,face_detect:dma_write,RESP_ROUTER,tile22->tile21,1,plane=0; flits=1
633869.0,face_detect:dma_write,RESP_ROUTER,tile21->tile20,1,plane=0; flits=1
633873.0,face_detect:dma_write,RESP_ROUTER,tile20->tile19,1,plane=0; flits=1
633877.0,face_detect:dma_write,RESP_ROUTER,tile19->tile18,1,plane=0; flits=1
633881.0,face_detect:dma_write,RESP_ROUTER,tile18->tile24,0,plane=1; flits=1
633882.5,face_detect:dma_write,END_RESP,tile24,,DMA_WRITE
633882.5,face_detect:irq_raise,BEGIN_REQ,tile24,,IRQ_RAISE
633885.0,face_detect:irq_raise,REQ_ROUTER,tile24->tile18,3,plane=0; flits=1
633889.0,face_detect:irq_raise,REQ_ROUTER,tile18->tile12,3,plane=0; flits=1
633893.0,face_detect:irq_raise,REQ_ROUTER,tile12->tile6,3,plane=0; flits=1
633897.0,face_detect:irq_raise,REQ_ROUTER,tile6->tile0,3,plane=0; flits=1
633898.5,face_detect:irq_raise,END_REQ,tile0,,IRQ_RAISE
633902.5,face_detect:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
633905.0,face_detect:irq_raise,RESP_ROUTER,tile0->tile6,1,plane=0; flits=1
633909.0,face_detect:irq_raise,RESP_ROUTER,tile6->tile12,3,plane=0; flits=1
633913.0,face_detect:irq_raise,RESP_ROUTER,tile12->tile18,3,plane=0; flits=1
633917.0,face_detect:irq_raise,RESP_ROUTER,tile18->tile24,1,plane=1; flits=1
633918.5,face_detect:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
633918.5,face_detect:irq_raise,END_RESP,tile24,,IRQ_RAISE
633921.0,face_detect:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
633921.0,face_detect:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
633921.0,face_detect:irq_deliver,REQ_LOCAL,tile0,,16 B
633923.0,eye_gaze_blink:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
633923.0,face_detect:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
633923.0,face_detect:irq_deliver,RESP_LOCAL,tile0,,16 B
633923.0,head_pose:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
633925.0,eye_gaze_blink:mmio,REQ_ROUTER,tile0->tile1,2,plane=0; flits=1
633925.0,head_pose:mmio,REQ_ROUTER,tile0->tile6,0,plane=1; flits=1
633929.0,eye_gaze_blink:mmio,REQ_ROUTER,tile1->tile2,2,plane=0; flits=1
633929.0,head_pose:mmio,REQ_ROUTER,tile6->tile12,0,plane=2; flits=1
633933.0,eye_gaze_blink:mmio,REQ_ROUTER,tile2->tile8,0,plane=0; flits=1
633933.0,head_pose:mmio,REQ_ROUTER,tile12->tile18,0,plane=1; flits=1
633937.0,eye_gaze_blink:mmio,REQ_ROUTER,tile8->tile14,0,plane=0; flits=1
633937.0,head_pose:mmio,REQ_ROUTER,tile18->tile24,2,plane=1; flits=1
633938.5,head_pose:mmio,END_REQ,tile24,,MMIO_PROGRAM
633941.0,eye_gaze_blink:mmio,REQ_ROUTER,tile14->tile20,0,plane=0; flits=1
633942.5,head_pose:mmio,BEGIN_RESP,tile24,,MMIO_PROGRAM
633945.0,eye_gaze_blink:mmio,REQ_ROUTER,tile20->tile26,0,plane=0; flits=1
633945.0,head_pose:mmio,RESP_ROUTER,tile24->tile18,0,plane=2; flits=1
633946.5,eye_gaze_blink:mmio,END_REQ,tile26,,MMIO_PROGRAM
633949.0,head_pose:mmio,RESP_ROUTER,tile18->tile12,0,plane=2; flits=1
633950.5,eye_gaze_blink:mmio,BEGIN_RESP,tile26,,MMIO_PROGRAM
633953.0,eye_gaze_blink:mmio,RESP_ROUTER,tile26->tile25,0,plane=0; flits=1
633953.0,head_pose:mmio,RESP_ROUTER,tile12->tile6,2,plane=2; flits=1
633957.0,eye_gaze_blink:mmio,RESP_ROUTER,tile25->tile24,0,plane=0; flits=1
633957.0,head_pose:mmio,RESP_ROUTER,tile6->tile0,2,plane=2; flits=1
633958.5,head_pose:iommu_read,BEGIN_REQ,tile24,,IOMMU_TRANSLATE
633958.5,head_pose:mmio,END_RESP,tile0,,MMIO_PROGRAM
633961.0,eye_gaze_blink:mmio,RESP_ROUTER,tile24->tile18,0,plane=1; flits=1
633961.0,head_pose:iommu_read,REQ_ROUTER,tile24->tile25,0,plane=1; flits=2
633965.0,eye_gaze_blink:mmio,RESP_ROUTER,tile18->tile12,0,plane=1; flits=1
633965.0,head_pose:iommu_read,REQ_ROUTER,tile25->tile19,0,plane=3; flits=2
633969.0,eye_gaze_blink:mmio,RESP_ROUTER,tile12->tile6,0,plane=1; flits=1
633969.0,head_pose:iommu_read,REQ_ROUTER,tile19->tile13,0,plane=3; flits=2
633973.0,eye_gaze_blink:mmio,RESP_ROUTER,tile6->tile0,0,plane=1; flits=1
633973.0,head_pose:iommu_read,REQ_ROUTER,tile13->tile7,2,plane=3; flits=2
633974.5,eye_gaze_blink:iommu_read,BEGIN_REQ,tile26,,IOMMU_TRANSLATE
633974.5,eye_gaze_blink:mmio,END_RESP,tile0,,MMIO_PROGRAM
633975.5,head_pose:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
633977.0,eye_gaze_blink:iommu_read,REQ_ROUTER,tile26->tile25,1,plane=0; flits=2
633981.0,eye_gaze_blink:iommu_read,REQ_ROUTER,tile25->tile19,0,plane=1; flits=2
633985.0,eye_gaze_blink:iommu_read,REQ_ROUTER,tile19->tile13,0,plane=1; flits=2
633989.0,eye_gaze_blink:iommu_read,REQ_ROUTER,tile13->tile7,0,plane=1; flits=2
633991.5,eye_gaze_blink:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
634000.5,eye_gaze_blink:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
634003.0,eye_gaze_blink:iommu_read,RESP_ROUTER,tile7->tile8,2,plane=0; flits=1
634007.0,eye_gaze_blink:iommu_read,RESP_ROUTER,tile8->tile14,1,plane=0; flits=1
634011.0,eye_gaze_blink:iommu_read,RESP_ROUTER,tile14->tile20,1,plane=0; flits=1
634015.0,eye_gaze_blink:iommu_read,RESP_ROUTER,tile20->tile26,1,plane=0; flits=1
634016.5,eye_gaze_blink:coherence,BEGIN_REQ,tile26,,COHERENCE_PROBE
634016.5,eye_gaze_blink:iommu_read,END_RESP,tile26,,IOMMU_TRANSLATE
634019.0,eye_gaze_blink:coherence,REQ_ROUTER,tile26->tile25,2,plane=0; flits=2
634023.0,eye_gaze_blink:coherence,REQ_ROUTER,tile25->tile19,1,plane=1; flits=2
634027.0,eye_gaze_blink:coherence,REQ_ROUTER,tile19->tile13,1,plane=1; flits=2
634031.0,eye_gaze_blink:coherence,REQ_ROUTER,tile13->tile7,1,plane=1; flits=2
634033.5,eye_gaze_blink:coherence,END_REQ,tile7,,COHERENCE_PROBE
634040.5,eye_gaze_blink:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
634043.0,eye_gaze_blink:coherence,RESP_ROUTER,tile7->tile8,3,plane=0; flits=1
634047.0,eye_gaze_blink:coherence,RESP_ROUTER,tile8->tile14,2,plane=0; flits=1
634051.0,eye_gaze_blink:coherence,RESP_ROUTER,tile14->tile20,2,plane=0; flits=1
634055.0,eye_gaze_blink:coherence,RESP_ROUTER,tile20->tile26,2,plane=0; flits=1
634056.5,eye_gaze_blink:coherence,END_RESP,tile26,,COHERENCE_PROBE
634056.5,eye_gaze_blink:dma_read,BEGIN_REQ,tile26,,DMA_READ
634059.0,eye_gaze_blink:dma_read,REQ_ROUTER,tile26->tile25,3,plane=0; flits=2
634061.5,eye_gaze_blink:dma_read,END_REQ,tile25,,DMA_READ
635097.5,eye_gaze_blink:dma_read,BEGIN_RESP,tile25,,DMA_READ
635099.0,eye_gaze_blink:dma_read,RESP_ROUTER,tile25->tile26,2,plane=0; flits=2048
637211.0,eye_gaze_blink:dma_read,END_RESP,tile26,,DMA_READ
722438.2727272727,eye_gaze_blink:iommu_write,BEGIN_REQ,tile26,,IOMMU_TRANSLATE
722441.0,eye_gaze_blink:iommu_write,REQ_ROUTER,tile26->tile25,0,plane=1; flits=2
722445.0,eye_gaze_blink:iommu_write,REQ_ROUTER,tile25->tile19,2,plane=1; flits=2
722449.0,eye_gaze_blink:iommu_write,REQ_ROUTER,tile19->tile13,2,plane=1; flits=2
722453.0,eye_gaze_blink:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=1; flits=2
722455.5,eye_gaze_blink:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
722464.5,eye_gaze_blink:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
722467.0,eye_gaze_blink:iommu_write,RESP_ROUTER,tile7->tile8,0,plane=1; flits=1
722471.0,eye_gaze_blink:iommu_write,RESP_ROUTER,tile8->tile14,3,plane=0; flits=1
722475.0,eye_gaze_blink:iommu_write,RESP_ROUTER,tile14->tile20,3,plane=0; flits=1
722479.0,eye_gaze_blink:iommu_write,RESP_ROUTER,tile20->tile26,3,plane=0; flits=1
722480.5,eye_gaze_blink:coherence,BEGIN_REQ,tile26,,COHERENCE_PROBE
722480.5,eye_gaze_blink:iommu_write,END_RESP,tile26,,IOMMU_TRANSLATE
722483.0,eye_gaze_blink:coherence,REQ_ROUTER,tile26->tile25,1,plane=1; flits=2
722487.0,eye_gaze_blink:coherence,REQ_ROUTER,tile25->tile19,3,plane=1; flits=2
722491.0,eye_gaze_blink:coherence,REQ_ROUTER,tile19->tile13,3,plane=1; flits=2
722495.0,eye_gaze_blink:coherence,REQ_ROUTER,tile13->tile7,3,plane=1; flits=2
722497.5,eye_gaze_blink:coherence,END_REQ,tile7,,COHERENCE_PROBE
722504.5,eye_gaze_blink:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
722507.0,eye_gaze_blink:coherence,RESP_ROUTER,tile7->tile8,1,plane=1; flits=1
722511.0,eye_gaze_blink:coherence,RESP_ROUTER,tile8->tile14,0,plane=1; flits=1
722515.0,eye_gaze_blink:coherence,RESP_ROUTER,tile14->tile20,0,plane=1; flits=1
722519.0,eye_gaze_blink:coherence,RESP_ROUTER,tile20->tile26,0,plane=1; flits=1
722520.5,eye_gaze_blink:coherence,END_RESP,tile26,,COHERENCE_PROBE
722520.5,eye_gaze_blink:dma_write,BEGIN_REQ,tile26,,DMA_WRITE
722523.0,eye_gaze_blink:dma_write,REQ_ROUTER,tile26->tile25,2,plane=1; flits=64
722589.0,eye_gaze_blink:dma_write,END_REQ,tile25,,DMA_WRITE
722633.0,eye_gaze_blink:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
722635.0,eye_gaze_blink:dma_write,RESP_ROUTER,tile25->tile26,3,plane=0; flits=1
722636.5,eye_gaze_blink:dma_write,END_RESP,tile26,,DMA_WRITE
722636.5,eye_gaze_blink:irq_raise,BEGIN_REQ,tile26,,IRQ_RAISE
722639.0,eye_gaze_blink:irq_raise,REQ_ROUTER,tile26->tile25,3,plane=1; flits=1
722643.0,eye_gaze_blink:irq_raise,REQ_ROUTER,tile25->tile24,1,plane=0; flits=1
722647.0,eye_gaze_blink:irq_raise,REQ_ROUTER,tile24->tile18,1,plane=1; flits=1
722651.0,eye_gaze_blink:irq_raise,REQ_ROUTER,tile18->tile12,1,plane=1; flits=1
722655.0,eye_gaze_blink:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=1; flits=1
722659.0,eye_gaze_blink:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=1; flits=1
722660.5,eye_gaze_blink:irq_raise,END_REQ,tile0,,IRQ_RAISE
722664.5,eye_gaze_blink:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
722667.0,eye_gaze_blink:irq_raise,RESP_ROUTER,tile0->tile1,3,plane=0; flits=1
722671.0,eye_gaze_blink:irq_raise,RESP_ROUTER,tile1->tile2,3,plane=0; flits=1
722675.0,eye_gaze_blink:irq_raise,RESP_ROUTER,tile2->tile8,1,plane=0; flits=1
722679.0,eye_gaze_blink:irq_raise,RESP_ROUTER,tile8->tile14,1,plane=1; flits=1
722683.0,eye_gaze_blink:irq_raise,RESP_ROUTER,tile14->tile20,1,plane=1; flits=1
722687.0,eye_gaze_blink:irq_raise,RESP_ROUTER,tile20->tile26,1,plane=1; flits=1
722688.5,eye_gaze_blink:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
722688.5,eye_gaze_blink:irq_raise,END_RESP,tile26,,IRQ_RAISE
722691.0,eye_gaze_blink:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
722691.0,eye_gaze_blink:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
